UNITSB1,UNITSB2,UNITSB3,UNITSB4,UNITSB5,UNITSB6,UNITSB7,UNITSB8,UNITSB9,UNITSB10,UNITSB11,UNITSB12,UNITSB13,UNITSB14,UNITSB15,UNITSB16,UNITSB17,UNITSB18,UNITSB19,UNITSB20PL,CONCSSNUM,RCONTROL,OFFSTPARK,TOTCOLL,POTENTIAL,PERCCOMM,COMMRENT,HRSMNGMNT,OPPAY,OPINSUR,OPUTIL,OPREP,OPMNG,OPPROTH,OPSECUR,OPLAND,CPHEATAMT,CPRFAMT,CPWINAMT,CPDOORAMT,CPFLRAMT,CPEXTAMT,CPPLBAMT,CPELEAMT,CPKITAMT,CPBATAMT,CPSECAMT,CPSWIMAMT,CPPLGAMT,CPACCAMT,VOUCHNUM,SECT8NUM,PBS8VNUM,DEBTNUM,MTHMORT,MORTAMT,APPVAL,TERM,YRTRSRY,MTHTRSRY,PMTAMT,MORTAMT2,MORTAMT3,MORTAMT4,PMTAMT2,PMTAMT3,PMTAMT4,CURRATE_R,MARGINDEX_R,NUMUNITS_R,TRENOC_R,TRENNO_R,TRENVA_R,TOWNOC_R,TEMPOC_R,TEMPVA_R,TOWNVA_R,TOWNNO_R,TOTHVA_R,BED0_R,BED1_R,BED2_R,BED3_R,BED4_R,RENTNO_R,RENTLT200_R,RENT224_R,RENT249_R,RENT274_R,RENT299_R,RENT349_R,RENT399_R,RENT449_R,RENT499_R,RENT549_R,RENT599_R,RENT649_R,RENT699_R,RENT749_R,RENT799_R,RENT899_R,RENT999_R,RENT1099_R,RENT1499_R,RENT1999_R,RENT2499_R,RENT2500_R,MRKTVALPU_R,CAPEX_R,CAPEXPU_R,PURPRICE_R,MRKTVAL_R,OPOTHEX,CPOTHAMT,RENT1249_R,WEIGHT,CONTROLPUF,FMR22012,SURVYR,PROPOUT,PROPTYPE,FOVER20BLD,HOWMVAL,CONCSS,SENIOR,IELEC,IGAS,IWATER,ITRASH,IPARKING,IFITNESS,ILAUNDRY,IPOOL,IOTHFREE,COMMSPACE,MNGMNT,CPHEAT,CPROOF,CPWINDOW,CPDOOR,CPFLOOR,CPEXTER,CPPLUMB,CPELESYS,CPKITCH,CPBATH,CPSECSYS,CPSWIM,CPPLAYGR,CPACCESS,CPOTHUSC,OWNENT,VOUCHER,SECT8,PBS8V,GOVBELOW,RSUBSIDY,ELDERLY,LOWINCTC,GOVGRANT,TXCREDIT,TAXDEPREC,PRIVATE,BENEOTH,NOTSUBSDZ,DKSUBSDZ,HISTORIC,LOWINCTEN,LOWINAREA,ECONDEVLP,APPEAL,OTHRCV,DEBT,WHYNOMRT,MORTGAGE,CONTRACT,LINECRDT,OTHLOAN,GUARANTEE,CROSSCOLL,MOREPROPS,APPVALDK,MORTKIND,MORTGET,MORTPAY,DIFFLOAN,FIXADJ,ARM,TIED2INX,MRKTINX,REGPAY,PMTFREQ,RPIPRIN,RPIINT,RPIPRPINS,RPIPMI,RPIPRPTAX,RPIOTH,PMTFREQ2,PMTFREQ3,PMTFREQ4,RPIPRIN2,RPIINT2,RPIOTH2,RPIPRIN3,RPIINT3,RPIOTH3,RPIPRIN4,RPIINT4,RPIOTH4,INSURED2,INSURED3,INSURED4,OUTCOME,JROPOUT,JROPTYPE,JROLDBLG,JRNEWBLG,JRPROPACQ,JRSMNGMNT,JOMMSPACE,JOUCHER,JOUCHNUM,JECT8NUM,JECT8,JERCCOMM,JONCSS,JCONTROL,JTHEXP,JPHEAT,JPHEATAMT,JPROOF,JPWINDOW,JPDOOR,JPFLOOR,JPEXTER,JPPLUMB,JPELESYS,JPKITCH,JPBATH,JPSECSYS,JPSWIM,JPPLAYGR,JPACCESS,JPOTHUSC,JEBTNUM,JEBT,JRMORT,JIED2INX,JEGPAY,JIXADJ,JORTGAGE,JORTAMT,JPPVAL,JTHTRSRY,JPIOTH,JPIOTH2,JPIOTH3,JPIOTH4,NUMCAT_R,NUMBLD_R,YROLDBLG_R,YRNEWBLG_R,YRPROPACQ_R,YRMORT1_R,YRMORT2_R,YRMORT3_R,YRMORT4_R,OPTAX_R,INSURED_R
96,2,2,2,2,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,0,70,5500000,6000000,-8,-8,-8,1900000,48782,222755,126150,253636,4176,0,43060,5000,-8,-8,-8,30000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,7,14340000,-9,-9,-8,-8,220000,-8,-8,-8,-8,-8,-8,-9,-8,106,110,5,1,0,0,0,0,0,0,47,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,69,188679,35000,330,-9,20000000,314000,-8,0,163.2541513,9999002358,1400,2012,3,2,-8,8,3,1,1,1,1,1,1,1,1,1,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,2,2,1,1,-9,1,-9,-9,-9,-9,-9,-9,-9,2,2,2,2,2,2,1,-8,1,2,2,2,3,3,3,1,5,-8,1,-9,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,6,8,6,6,5,-8,-8,-8,16,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,120,141,0,552,2621316,2854628,-9,0,-8,0,42307,155681,102165,125987,5016,0,42741,31600,1602,-8,-8,74333,10200,4200,4200,-8,-8,-8,3500,-8,-8,-8,-8,-8,1,5,17180000,-9,7,-8,-8,107264,-8,-8,-8,-8,-8,-8,5.07,-8,272,259,5,6,0,0,0,0,0,2,0,104,144,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,44,69,84,27,4,0,0,0,112132,308705,1135,40700000,30500000,19984,179070,23,145.4196642,9999002361,850,2012,3,2,1,8,-9,2,2,3,2,2,1,2,1,1,2,1,3,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,3,-9,1,-8,1,2,2,2,3,3,3,1,2,1,1,1,1,-8,-8,-8,1,2,1,-9,1,-9,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,20,7,5,7,6,-8,-8,-8,17,9
6,12,8,8,6,6,16,8,16,12,8,12,6,10,12,12,6,8,6,12,-8,0,300,853000,1360320,-8,-8,-8,143000,53000,243000,168000,98000,10000,875,29000,35000,60000,5000,4000,31000,5000,5000,10000,3900,5000,-8,4000,-8,-8,30,29,131,1,2,3825000,4510000,35,-8,-8,46420,-8,-8,-8,-8,-8,-8,5.7,-8,190,190,0,0,0,0,0,0,0,0,0,72,98,20,0,0,0,0,0,0,0,0,0,0,0,0,72,98,0,20,0,0,0,0,0,0,0,0,23684,167900,884,4510000,4500000,-8,-8,0,99.3046881,9999002362,800,2012,3,2,-9,2,1,2,1,1,1,1,1,3,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,14,1,1,1,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,2,2,2,2,1,-8,1,2,2,2,2,2,2,-8,1,4,3,2,1,-8,-8,-8,1,2,1,1,1,1,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,20,5,3,5,4,-8,-8,-8,16,1
31,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,0,28,330000,387000,-8,-8,-8,0,8539,32326,48521,14600,250,0,1571,5000,-8,-8,-8,-8,-8,3065,1400,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,5,2736000,3950000,8,-8,-8,18247,-8,-8,-8,-8,-8,-8,5.25,-8,31,27,0,3,0,1,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,3,0,0,0,0,96774,9465,305,3950000,3000000,-8,-8,7,34.54674394,9999002363,1400,2012,3,2,-8,2,3,2,1,1,1,1,2,3,2,3,3,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,-8,5,-8,1,1,1,-8,-8,-8,1,2,-9,1,1,-9,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,2,-8,7,6,-8,-8,-8,15,9
2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,8400,8400,-8,-8,-9,0,-9,2500,-9,0,0,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60000,-8,-8,60000,120000,-9,-8,0,4729.678005,9999002365,1150,2012,3,1,-8,1,1,2,1,1,1,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,6,-8,3,-8,-8,-8,-8,7,-8
28,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,28,245000,268200,-8,-8,-8,0,-9,17163,8500,0,0,0,900,-8,-8,-8,-8,13770,-8,-8,-8,-8,-8,-8,2740,-8,-8,3,-8,-8,1,1,500000,-9,15,-8,-8,-8,-8,-8,-8,-8,-8,-8,5.7,-8,28,26,1,1,0,0,0,0,0,0,5,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,4,0,0,0,0,53571,16510,590,500000,1500000,665,-8,0,39.25108977,9999002366,1200,2012,3,2,-8,1,1,2,2,2,1,1,1,3,1,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,2,2,1,2,1,2,2,1,2,1,1,2,1,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,5,-8,2,1,-8,-8,-8,13,4
22,22,24,22,32,32,24,32,32,22,22,22,22,22,-8,-8,-8,-8,-8,-8,-8,-9,495,4104764,4352575,-8,-8,-8,418584,64722,103651,102337,135305,88218,0,81458,-8,-8,-8,-8,63437,-8,-8,-8,1617,-8,-8,-8,52114,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,352,333,8,10,0,0,0,0,0,0,0,152,151,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,48,0,0,0,74972,117168,333,-9,26390000,-8,-8,232,6.688899756,9999002368,950,2012,3,2,-8,1,1,2,2,2,2,2,1,1,1,1,-9,2,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7,3,3,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,3,3,3,3,3,2,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,14,10,8,7,-8,-8,-8,-8,18,-8
48,48,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5,0,126,1020000,1045000,-8,-8,-8,35000,49000,20000,50000,0,10000,0,3000,6000,8000,800,500,-8,6000,2000,1500,1200,2000,-8,1500,-8,-8,12,12,12,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,96,96,0,0,0,0,0,0,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,66,0,0,0,0,0,0,56521,29500,307,9500000,5426000,-8,-8,24,20.56442126,9999002370,1150,2012,3,2,-8,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,1,2,2,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,2,4,2,7,-8,-8,-8,-8,16,-8
244,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5,0,396,1750000,1750000,36,2496596,-8,282500,59000,545000,165000,197500,7500,66300,20400,92000,-8,4500,-8,129000,31500,11000,-8,-8,-8,47000,-8,-8,-8,-8,-8,-8,1,-9,18325000,-9,20,-8,-8,775000,-8,-8,-8,-8,-8,-8,3.35,-8,244,224,0,0,0,0,0,0,0,0,0,22,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,24,0,0,48,0,12,0,0,0,0,81967,349200,1431,300000,20000000,13100,34200,0,143.777054,9999002375,750,2012,3,2,-8,5,-9,2,1,1,1,1,1,1,1,3,3,1,3,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,-9,-9,-9,1,3,3,2,1,1,12,1,1,2,7,2,-8,1,4,1,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,1,5,-8,5,4,-8,-8,-8,11,9
54,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,14,80040,80040,-8,-8,-8,30757,30000,18662,0,13680,77700,18256,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,53,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,54,53,0,0,0,1,0,0,0,0,0,54,0,0,0,0,28,6,3,4,5,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,148148,-8,-8,8000000,8000000,-9,-8,0,221.2289562,9999002376,950,2012,3,2,-8,8,1,1,2,1,1,1,1,3,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,2,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,2,2,2,2,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,1,12,-8,9,-8,-8,-8,-8,0,-8
2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,1,25000,26000,33,-9,40,0,3000,1000,7000,0,2000,0,0,8000,2000,-8,-8,500,500,4577,-8,9166,6645,-8,-8,-8,-8,-8,-8,-8,1,6,450000,-9,31,-8,-8,4000,-8,-8,-8,-8,-8,-8,7,-8,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,325000,31388,15694,430000,650000,-8,-8,1,4476.352182,9999002377,1400,2012,3,1,-8,6,1,2,1,1,1,1,2,3,3,3,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,1,2,1,12,2,1,-8,-8,-8,1,2,1,1,-9,-9,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,-8,5,4,-8,-8,-8,9,8
6,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,9,19200,37800,-8,-8,25,0,1224,7982,1500,0,1000,0,150,3600,8000,1200,-8,-8,2500,-8,-8,-8,200,-8,-8,-8,-8,1,-8,-8,1,4,55000,80000,5,-8,-8,1207,-8,-8,-8,-8,-8,-8,5.5,-8,6,4,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,13333,15500,2583,60000,80000,-8,-8,0,1431.805587,9999002380,550,2012,3,2,-8,1,1,2,1,1,1,1,1,3,3,3,3,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,1,2,2,-8,2,7,7,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,3,-8,6,8,-8,-8,-8,4,8
89,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,48,1295125,1303764,-8,-8,-8,100307,36469,99063,115639,61120,31339,564,3235,27434,-8,-8,-8,-8,9416,-8,-8,-8,-8,-8,-8,-8,-8,-8,87,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,89,87,0,0,0,2,0,0,0,0,0,88,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112360,158530,1781,4241000,10000000,-9,121680,87,133.9821625,9999002381,1400,2012,3,2,-8,7,1,1,2,2,1,1,1,3,2,3,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,1,2,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,2,2,2,2,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,1,5,-8,2,-8,-8,-8,-8,16,-8
38,32,30,22,28,28,28,40,32,59,32,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,100,4800000,6240000,-8,-8,-8,426577,50418,0,104809,0,4197,23196,32411,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,9,60000000,67000000,30,-8,-8,-9,-8,-8,-8,-8,-8,-8,-9,-8,369,332,0,23,0,3,0,0,0,0,0,151,201,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,201,6,0,0,181572,-8,-8,67000000,67000000,79449,-8,0,3.817479524,9999002382,900,2012,3,2,-8,5,1,2,2,2,2,2,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,-8,1,1,1,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,11,10,9,8,7,-8,-8,-8,18,1
20,28,20,20,28,24,28,28,28,24,28,24,28,28,-9,-8,-8,-8,-8,-8,-8,0,500,3200000,3600000,-8,-8,-8,505000,500000,100000,19000,0,19600,1600,29000,-8,3500,22000,5000,22000,50000,7000,700,16000,8000,-8,2000,400,200,-8,-8,-8,1,4,47000000,45000000,35,-8,-8,125000,-8,-8,-8,-8,-8,-8,7,-8,356,331,6,19,0,0,0,0,0,0,0,131,184,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,176,48,0,0,0,0,154494,136800,384,49000000,55000000,-8,-8,0,4.664024871,9999002384,900,2012,3,2,-8,5,1,2,2,2,2,2,1,1,1,1,1,2,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,-9,1,-8,1,-9,-9,-9,2,2,2,-8,1,1,1,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,15,7,5,5,4,-8,-8,-8,14,4
38,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,45,330040,334700,-8,-8,-8,49000,18600,12000,15000,0,0,7500,5000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,38,36,0,2,0,0,0,0,0,0,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,25,0,0,0,0,0,0,0,0,52632,-8,-8,2775000,2000000,-8,-8,0,41.09674823,9999002385,1100,2012,3,2,-8,4,1,2,2,1,1,1,1,3,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,2,-8,7,-8,-8,-8,-8,13,-8
6,6,6,6,5,4,4,4,5,6,4,4,4,4,4,4,4,4,4,174,26,0,-9,1786891,1973119,-8,-8,-8,86267,55533,152529,167378,117621,23699,7727,32273,27097,5715,-8,25760,70027,5098,52835,9406,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,12,5500000,-9,10,-8,-8,48626,-8,-8,-8,-8,-8,-8,5.875,-8,262,243,10,7,0,0,1,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,119,0,0,0,0,0,0,0,0,0,17500,206361,788,2176000,4585000,495096,10423,0,39.30664948,9999002388,1200,2012,3,2,1,1,-9,2,2,2,2,1,1,3,2,3,3,2,3,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,1,2,1,1,1,1,-8,-8,-8,1,2,1,1,1,-9,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,20,3,-9,4,7,-8,-8,-8,16,1
